ICSE,2018,Code Offloading Solutions for Audio Processing in Mobile Healthcare Applications: A Case Study,Short-paper
ICSE,2018,Discussion (S5),Other
ICSE,2018,Doctoral Symposium Dinner,Dinner
ICSE,2018,Welcome to SEAMS 2018,unknown
ICSE,2018,Self adaptive software systems are essential for the Internet of ThingsKeynote,unknown
ICSE,2018,Keynote Speaker: Brian Fitzgerald: “Crowdsourcing Software Development: Silver Bullet or Lead Balloon”KEYNOTE,Other
ICSE,2018,"Mining the Mind, Minding the Mine: Grand Challenges in Comprehension and MiningKeynote",Talk
ICSE,2018,Automation of Android Applications Functional Testing Using Machine Learning Activities Classification,Full-paper
ICSE,2018,Guiding App Testing with Mined Interaction Models,Full-paper
ICSE,2018,Self-Reported Activities of Android Developers,Full-paper
ICSE,2018,How Do Android Operating System Updates Impact Apps?,Short-paper
ICSE,2018,Detecting No-Sleep Energy Bugs Using Reference Counted Variables,Short-paper
ICSE,2018,Discussion (S6),Other
ICSE,2018,"Keynote: The Past, Present, and Future of Technical Debt: Learning from the Past to Prepare for the Future",Talk
ICSE,2018,Opening Remarks,Talk
ICSE,2018,Consolidation of BI Efforts in the LOD Era for African Context,Talk
ICSE,2018,Compositional Verification of Self-Adaptive Cyber-Physical SystemsLong Paper,unknown
ICSE,2018,DeSiRE: Further Understanding Nuances of Degrees of Satisfaction of Non-functional Requirements Trade-offShort Paper,unknown
ICSE,2018,RE-STORM: Mapping the Decision-Making Problem and Non-Functional Requirements Trade-off to Partially Observable Markov Decision ProcessesShort Paper,unknown
ICSE,2018,Towards Integrating Undependable Self-Adaptive Systems in Safety-Critical EnvironmentsShort Paper,unknown
ICSE,2018,K8-Scalar: a workbench to compare autoscalers for container-orchestrated database clustersArtifact,unknown
ICSE,2018,Transitioning from plan-driven to lean in a global software engineering organization: a practice-centric view,Experience report
ICSE,2018,Effective Distributed Pair Programming,Experience report
ICSE,2018,Global Software Engineering at Google,Industry talk
ICSE,2018,Validation of Outsourcing Teams Work on Agile Projects of Samsung Brazil Research Center,Experience report
ICSE,2018,Questions and answers,Talk
ICSE,2018,An Empirical Evaluation of OSGi Dependencies Best Practices in the Eclipse IDE,Full-paper
ICSE,2018,On the impact of security vulnerabilities in the npm package dependency network,Full-paper
ICSE,2018,Feature Location using Crowd-based Screencasts,Full-paper
ICSE,2018,Profiling call changes via motif mining,Full-paper
ICSE,2018,Toward Predicting Architectural Significance of Implementation Issues,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,An Evaluation of Open-Source Software Microbenchmark Suites for Continuous Performance Assessment,Full-paper
ICSE,2018,Studying the Impact of Adopting Continuous Integration on the Delivery Time of Pull Requests,Full-paper
ICSE,2018,What Did Really Change with the new Release of the App?,Full-paper
ICSE,2018,CLEVER: A1:L96 Code Metrics with Clone Detection for Just-In-Time Fault Prevention and Resolution in Large Industrial Projects,Full-paper
ICSE,2018,"I'm Leaving You, Travis: A Continuous Integration Breakup Story",Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,Deep Code Comment GenerationTechnical Research,Full-paper
ICSE,2018,On the Naturalness of Auto-generated Code —Can We Identify Auto-Generated Code Automatically?ERA,Short-paper
ICSE,2018,Augmenting Source Code Lines with Sample Variable ValuesERA,Short-paper
ICSE,2018,Automatically Classifying Posts into Question Categories on Stack OverflowTechnical Research,Full-paper
ICSE,2018,Automatic Tag Recommendation for Software Development Video TutorialsTechnical Research,Full-paper
ICSE,2018,Classification of APIs by Hierarchical ClusteringTechnical Research,Full-paper
ICSE,2018,LiqDroid: Towards Seamlessly Distributed Android Applications,Full-paper
ICSE,2018,Towards a Framework for Proximity-based Hybrid Mobile Applications,Research paper
ICSE,2018,Panel & DiscussionPanel,Other
ICSE,2018,Governing Technology Debt: Beyond Technical Debt,Talk
ICSE,2018,Trade-off Decisions Across Time in Technical Debt Management: A Systematic Literature Review,Talk
ICSE,2018,Design Debt Prioritization: A Design Best Practice-Based Approach,Talk
ICSE,2018,A state-of-the-art techniques on fraud detection in smart meter data analytics,Talk
ICSE,2018,Applying Big data Analytics to Defend against Malicious Programs,Talk
ICSE,2018,Tracking Food Insecurity from Tweets Using Data Mining Techniques,Talk
ICSE,2018,Managing Uncertainty in Self-Adaptive Systems with Plan Reuse and Stochastic SearchLong Paper,unknown
ICSE,2018,Uncertainty Reduction in Self-Adaptive SystemsShort Paper,unknown
ICSE,2018,Adapting a System with Noisy Outputs with Statistical GuaranteesLong Paper,unknown
ICSE,2018,Trace Checking for Dynamic Software Product LinesShort Paper,unknown
ICSE,2018,Is Stack Overflow in Portuguese attractive for Brazilian Users?,Research paper
ICSE,2018,East Meets West: Global Software Engineering Course in Germany and Japan,Experience report
ICSE,2018,Effective collaboration across demography through digital dash boards and machine learning,Experience report
ICSE,2018,Software Engineering Tools Environment for Outsourcing Teams Collaboration,Experience report
ICSE,2018,The hidden truth about IT outsourcing,Industry talk
ICSE,2018,Questions and answers,Talk
ICSE,2018,"Understanding the Usage, Impact, and Adoption of Non-OSI Approved Licenses",Full-paper
ICSE,2018,Prevalence of Confusing Code in Software Projects - Atoms of Confusion in the Wild,Full-paper
ICSE,2018,How Swift Developers Handle Errors,Full-paper
ICSE,2018,What are your Programming Language’s Energy-Delay Implications?,Full-paper
ICSE,2018,Automatically Assessing Code Understandability Reanalyzed: Combined Metrics Matter,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,The Android Update Problem: An Empirical Study,Full-paper
ICSE,2018,Why are Android Apps Removed From Google Play? A Large-scale Empirical Study,Full-paper
ICSE,2018,Anatomy of Functionality Deletion - An Exploratory Study in Mobile Apps,Full-paper
ICSE,2018,Characterising Deprecated Android APIs,Full-paper
ICSE,2018,Leveraging Historical Versions of Android Apps for Efficient and Precise Taint Analysis,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,The Language Dichotomy: Toward Effective Program Comprehension for Mobile App Development (Vision Keynote)Vision Keynote,Talk
ICSE,2018,LESdroid - A Tool for Detecting Exported Service Leaks of Android ApplicationsTechnical Research,Full-paper
ICSE,2018,Do Developers Update Third-Party Libraries in Mobile Apps?Technical Research,Full-paper
ICSE,2018,What's Inside My App?: Understanding Feature Redundancy in Mobile AppsTechnical Research,Full-paper
ICSE,2018,Automatic Inference of Java-to-Swift Translation Rules for Porting Mobile Applications,Full-paper
ICSE,2018,Development Frameworks for Mobile Devices: A Comparative Study about Energy Consumption,Full-paper
ICSE,2018,ANEL: Robust Mobile Network Programming Using a Declarative Language,Full-paper
ICSE,2018,Beyond Web/Native/Hybrid: A New Taxonomy for Mobile App Development,Research paper
ICSE,2018,Vision: Improved development of mobile eHealth applications,Research paper
ICSE,2018,Discussion (S8),Other
ICSE,2018,Technical Debt Cripples Software Developer Productivity: A Longitudinal Study on Developers' Daily Software Development Work,Talk
ICSE,2018,A Framework for Managing Interest in Technical Debt: An Industrial Validation,Talk
ICSE,2018,Limiting Technical Debt with Maintainability Assurance: An Industry Survey on Used Techniques and Differences with Service- and Microservice-Based Systems,Talk
ICSE,2018,Adapting Lightweight User-Centered Design with the Scrum-Based Development Process into the Project Management Process,Talk
ICSE,2018,Partitioning Microservices: A Domain Engineering Approach,Talk
ICSE,2018,Planning for public sector Software Projects using Value-Based Requirements Engineering Techniques; a Research Agenda,Talk
ICSE,2018,Hybrid Adaptation Policies – Towards a Framework for Classification and Modelling of Different Combinations of Adaptation PoliciesLong Paper,unknown
ICSE,2018,A Systematic Literature Review of UML-based Domain-Specific Modeling Languages for Self-adaptive SystemsShort Paper,unknown
ICSE,2018,Run-time Monitoring of Self-Adaptive Systems to Detect N-way Feature Interactions and their CausesShort Paper,unknown
ICSE,2018,mRUBiS: An Exemplar for Model-Based Architectural Self-Healing and Self-OptimizationArtifact,unknown
ICSE,2018,A Process for Distributed Software Evolution,Research paper
ICSE,2018,Global Software Engineering Experience through International Capstone Project Exchanges,Experience report
ICSE,2018,Success factors of customer and vendor collaboration for large scale deployment,Industry talk
ICSE,2018,Questions and answers,Talk
ICSE,2018,Enriched Event Streams: A General Dataset For Empirical Studies On In-IDE Activities Of Software Developers,Short-paper
ICSE,2018,Comprehension Effort and Programming Activities: Related? Or Not Related?,Short-paper
ICSE,2018,The Hidden Cost of Code Completion: Understanding the Impact of the Recommendation-list Length on its Efficiency,Short-paper
ICSE,2018,Empirical Study on the Relationship Between Developers Working Habits and Efficiency,Short-paper
ICSE,2018,Mining and Extraction of Personal Software Process measures through IDE Interaction logs,Short-paper
ICSE,2018,Predicting Developer IDE Commands with Machine Learning,Short-paper
ICSE,2018,Do Practitioners Use Autocompletion Features Differently Than Non-Practitioners?,Short-paper
ICSE,2018,Who's this? Developer identification using IDE event data,Short-paper
ICSE,2018,Detecting and Characterizing Developer Behavior Following Opportunistic Reuse of Code Snippets from the Web,Short-paper
ICSE,2018,Revisiting “Programmers’ Build Errors” in the Visual Studio Context: A Replication Study using IDE Interaction Traces,Short-paper
ICSE,2018,Common Statement Kind Changes to Inform Automatic Program Repair,Short-paper
ICSE,2018,Studying Developer Build Issues And Debugger Usage via Timeline Analysis in Visual Studio IDE,Short-paper
ICSE,2018,Detection and Analysis of Behavioral T-patterns in Debugging Activities,Short-paper
ICSE,2018,A Study on the Use of IDE Features for Debugging,Short-paper
ICSE,2018,Impacts of Coding Practices on ReadabilityTechnical Research,Full-paper
ICSE,2018,An Empirical Investigation on the Readability of Manual and Generated Test CasesERA,Short-paper
ICSE,2018,The CodeCompass Comprehension FrameworkTool Demo,Short-paper
ICSE,2018,The Effect of Poor Source Code Lexicon and Readability on Developers' Cognitive LoadTechnical Research,Full-paper
ICSE,2018,Assessing an Architecture's Ability to Support Feature EvolutionTechnical Research,Full-paper
ICSE,2018,Leveraging the Agile Development Process for Selecting Invoking/Excluding Tests to Support Feature LocationIndustry Track,Industry talk
ICSE,2018,P2A: A Tool for Converting Pixels to Animated Mobile Application User Interfaces,Full-paper
ICSE,2018,GUIFetch: Supporting App Design and Development through GUI Search,Full-paper
ICSE,2018,Acceptance Testing of Mobile Applications – Automated Emotion Tracking for Large User Groups,Research paper
ICSE,2018,Vision: eHealth Learning and Intervention Platform – eHeLP,Research paper
ICSE,2018,Technical Debt-Related Information Asymmetry Between Finance and IT,Talk
ICSE,2018,A Position Study to Investigate Technical Debt Associated with Security Weaknesses,Talk
ICSE,2018,Panel: The Future of SE in AfricaPanel,Talk
ICSE,2018,Closing,Talk
ICSE,2018,SEAMS Banquet,Dinner
ICSE,2018,Open Space Evening,Social Event
ICSE,2018,Opening Day 2,unknown
ICSE,2018,Opening and Introductions,Talk
ICSE,2018,Keynote: Engineering your software engineering research careerKeynote,Talk
ICSE,2018,Cleaning Up the Mess: a Formal Framework for Autonomously Reverting BDI Agent ActionsLong Paper,unknown
ICSE,2018,Prototyping Self-managed Interdependent Networks - Self-healing Synergies against Cascading FailuresLong Paper,unknown
ICSE,2018,A Coordination Mechanism to Replicate Large-Scale Multi-Agent SystemsShort Paper,unknown
ICSE,2018,SWIM: An Exemplar for Evaluation and Comparison of Self-Adaptation Approaches for Web ApplicationsArtifactSEAMS 2018 Best Artifact Award,unknown
ICSE,2018,Decentralized Self-Adaptive Computing at the EdgeDoctoral Project,unknown
ICSE,2018,"Keynote Speaker: Lennart Krook, Zenuity: Agile Transformation and Challenges in Automotive Industry – The Way Forward from ZenuityKEYNOTE",Other
ICSE,2018,Poster Session,Poster
ICSE,2018,What do large commits tell us? A taxonomical study of large commits,Talk
ICSE,2018,SOTorrent: Reconstructing and Analyzing the Evolution Stack Overflow Posts,Full-paper
ICSE,2018,A Design Structure Matrix Approach for Measuring Co-Change-Modularity of Software Products,Short-paper
ICSE,2018,A Study on Inappropriately Partitioned Commits --- How Much and What Kinds of IP Commits in Java Projects? ---,Short-paper
ICSE,2018,Strategies for Continuous Testing in iDevOps,Talk
ICSE,2018,Metamorphic Testing 20 Years Later: A Hands-on Introduction,Talk
ICSE,2018,Big Data Software Analytics with Apache Spark,Talk
ICSE,2018,"Machine Learning for Software Engineering: Models, Methods, and Applications",Talk
ICSE,2018,Detecting and Managing Code Smells: Research and Practice ,Talk
ICSE,2018,Multi-Platform Computing for Physical Devices with MakeCode and CODAL,Talk
ICSE,2018,[Poster] An Approach to Engineer and Realize Emergent Configurations in the Internet of Things,Talk
ICSE,2018,[Poster] Effort-Oriented Methods and Tools for Software Development and Maintenance for Mobile Apps,Talk
ICSE,2018,[Poster] Understanding and Improving Cyber-Physical System Models and Development Tools,Talk
ICSE,2018,[Poster] Effective Engineering of Multi-Robot Software Applications,Talk
ICSE,2018,[Poster] Automated Migration Support for Software Product Line Co-Evolution,Talk
ICSE,2018,[Poster] The Relationship between Personality and Value-Based Decision-Making,Talk
ICSE,2018,[Poster] IoT-based Urban Security Models,Talk
ICSE,2018,Toward Evaluating the Impact of Self-adaptation on Security Control CertificationLong Paper,unknown
ICSE,2018,Requirements and Specifications for Adaptive Security: Concepts and AnalysisSEAMS 2018 Best Paper AwardLong Paper,unknown
ICSE,2018,"Defining, Enforcing and Checking Privacy Policies In Data-Intensive ApplicationsLong Paper",unknown
ICSE,2018,INSpIRA: INtegrating Security Into Risk AssessmentDoctoral Project,unknown
ICSE,2018,Enhancing product and service capability through scaling agility in a global software vendor environment,Research paper
ICSE,2018,Managing Software Products in a Global Context,Research paper
ICSE,2018,Challenges in Scaling up a Globally Distributed Legacy Product:A case study of a matrix organization,Experience report
ICSE,2018,"What and Where is a system maintenance knowledge? And, How can we acquire that?",Industry talk
ICSE,2018,Employee Retention and Turnover in Global Software Development: Comparing In-house Offshoring and Offshore Outsourcing,Research paper
ICSE,2018,Questions and answers,Talk
ICSE,2018,"50K-C: A dataset of compilable, and compiled, Java projects",Short-paper
ICSE,2018,JBench: A Dataset of Data Races for Concurrency Testing,Short-paper
ICSE,2018,"Bugs.jar: A Large-scale, Diverse Dataset of Real-world Java Bugs",Short-paper
ICSE,2018,A Gold Standard for Emotion Annotation in Stack Overflow,Short-paper
ICSE,2018,Vulinoss: A Dataset of Security Vulnerabilities in Open-source Systems,Short-paper
ICSE,2018,A Dataset of Duplicate Pull-requests in GitHub,Short-paper
ICSE,2018,Structured Information on State and Evolution of Dockerfiles on GitHub,Short-paper
ICSE,2018,A Graph-based Dataset of Commit History of Real-World Android apps,Short-paper
ICSE,2018,Public Git Archive: a Big Code dataset for all,Short-paper
ICSE,2018,Word Embeddings for the Software Engineering Domain,Short-paper
ICSE,2018,npm-miner: An Infrastructure for Measuring the Quality of the npm Registry,Short-paper
ICSE,2018,CROP: Linking Code Reviews to Source Code Changes,Short-paper
ICSE,2018,Developer Interaction Traces backed by IDE Screen Recordings from Think-aloud Sessions,Short-paper
ICSE,2018,A Multi-level Dataset of Linux Kernel Patchwork,Short-paper
ICSE,2018,Documented Unix Facilities Over 48 Years,Short-paper
ICSE,2018,Data-Driven Search-based Software Engineering,Full-paper
ICSE,2018,The Open-Closed Principle of Modern Machine Learning Frameworks,Full-paper
ICSE,2018,A Benchmark Study on Sentiment Analysis for Software Engineering Research,Full-paper
ICSE,2018,A Deep Learning Approach to Identifying Source Code in Images and Video,Full-paper
ICSE,2018,Natural Language or Not (NLoN) - package for Software Engineering Text Analysis Pipeline,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,[Full paper] Assisted Discovery of Software Vulnerabilities,Talk
ICSE,2018,[Full paper] Automatic Verification of Time Behavior of Programs,Talk
ICSE,2018,[Full paper] Learning to Accelerate Compiler Testing,Talk
ICSE,2018,[Full paper] Characteristics of Defective Infrastructure as Code Scripts in DevOps,Doctoral symposium paper
ICSE,2018,Security: A Critical Quality Attribute in Self-Adaptive SystemsExtended Abstract,unknown
ICSE,2018,The Special Case of Data Protection and Self-adaptationExtended Abstract,unknown
ICSE,2018,Self-adapation Made Easy with BlockchainsExtended Abstract,unknown
ICSE,2018,"Agree to Disagree: Security Requirements Are Different, But Mechanisms For Security Adaptation Are NotExtended Abstract",unknown
ICSE,2018,Panel Discussion on Security and AdaptivityPanel,unknown
ICSE,2018,Analyzing Requirements and Traceability Information to Improve Bug Localization,Full-paper
ICSE,2018,Towards Extracting Web API Specifications from Documentation,Full-paper
ICSE,2018,Evaluating How Developers Use General-Purpose Web-Search for Code Retrieval,Full-paper
ICSE,2018,Learning to Mine Aligned Code and Natural Language Pairs from Stack Overflow,Full-paper
ICSE,2018,A Search System for Mathematical Expressions on Software Binaries,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,How Is Video Game Development Different from Software Development in Open Source?,Full-paper
ICSE,2018,Which Contributions Predict Whether Developers Are Accepted Into GitHub Teams,Full-paper
ICSE,2018,Automatic Classification of Software Artifacts in Open-Source Applications,Full-paper
ICSE,2018,Large-Scale Analysis of the Co-Commit Patterns of the Active Developers in GitHub's Top Repositories,Full-paper
ICSE,2018,Towards Identifying Paid Open Source Developers - A Case Study with Mozilla Developers,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,HAL’s Legacy after 50 years of 2001 Space OdysseyKeynote,Talk
ICSE,2018,Demystifying Cyber-Physical Malware ,Talk
ICSE,2018,State of the Systems Security,Talk
ICSE,2018,Automatic Software Summarization - The State of the Art,Talk
ICSE,2018,Natural Language Requirements Processing: from Research to Practice,Talk
ICSE,2018,Analyzing Software Engineering Experiments: Everything You Always Wanted to Know but Were Afraid to Ask,Talk
ICSE,2018,How to Analyze Git Repositories with Command Line Tools: We're not in Kansas anymore,Talk
ICSE,2018,[Full paper] Fostering Software Developers' Productivity at Work Through Self-Monitoring and Goal-Setting,Talk
ICSE,2018,[Full paper] Interactive Model Mining from Embedded Legacy Software,Talk
ICSE,2018,[Full paper] Towards Personalized Software Defect Predictors,Talk
ICSE,2018,[Full paper] Crowdsourced Software Development and Maintenance,Talk
ICSE,2018,[Full paper] A Neuro-Cognitive Perspective of Program Comprehension,Talk
ICSE,2018,On Developers' Personality in Large-scale Distributed Projects: The Case of the Apache Ecosystem,Research paper
ICSE,2018,Virtual by Design: How a Work Environment can Support Agile Distributed Software Development,Research paper
ICSE,2018,Team Resilience in Distributed Student Projects,Research paper
ICSE,2018,Scaling Agile across the Global Organization: An Early Stage Industrial SAFe Self-Assessment,Research paper
ICSE,2018,Questions and answers,Talk
ICSE,2018,Learning Non-Deterministic Impact Models for AdaptationLong Paper,unknown
ICSE,2018,A Learning Approach to Enhance Assurances for Real-Time Self-Adaptive SystemsLong Paper,unknown
ICSE,2018,Adaptive Runtime Response Time Control in PLC-based Real-Time Systems using Reinforcement LearningShort Paper,unknown
ICSE,2018,Imprecisions Diagnostic in Source Code Deltas,Full-paper
ICSE,2018,Exploring the Use of Automated API Migrating Techniques in Practice: An Experience Report on Android,Full-paper
ICSE,2018,The Patch-Flow Method for Measuring Inner Source Collaboration,Full-paper
ICSE,2018,Was Self-Admitted Technical Debt Removal a Real Removal? An In-Depth Perspective,Full-paper
ICSE,2018,RestMule: Enabling Resilient Clients for Remote APIs,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,Deep Learning Similarities from Different Representations of Source Code,Full-paper
ICSE,2018,500+ Times Faster Than Deep Learning (A Case Study Exploring Faster Methods for Text Mining StackOverflow),Full-paper
ICSE,2018,Studying the relationship between exception handling practices and post-release defects,Full-paper
ICSE,2018,Analyzing Conflict Predictors in Open-Source Java Projects from GitHub and Travis CI,Full-paper
ICSE,2018,Bayesian Hierarchical Modelling for Tailoring Metric Thresholds,Short-paper
ICSE,2018,Discussion phase,Other
ICSE,2018,Will computers be able to do what HAL did? Panel,Talk
ICSE,2018,Panel: Best and Worst of Doctoral StudiesPanel,Talk
ICSE,2018,Closing,Talk
ICSE,2018,Closing SEAMS 2018,unknown
ICSE,2018,Outlook on SEAMS 2019,unknown
ICSE,2018,Closing,Day closing
ICSE,2018,2001: A Space Odyssey ,Other
ICSE,2018,ICGSE Conference Dinner Cruise,Dinner
ICSE,2018,Opening Session,Talk
ICSE,2018,"Communication systems and networks, key enablers for digitizing industry and society – opportunities and challengesKeynote",Talk
ICSE,2018,IF Poster 1: System-of-Systems Architecture for Construction Factory,Talk
ICSE,2018,IF Poster 2: Even more efficient testing process,Talk
ICSE,2018,IF Poster 3: Lean Transport Mission Optimization in Site Operations,Talk
ICSE,2018,IF Poster 4: Positioning in mines,Talk
ICSE,2018,IF Poster 5: Designing Interaction for Multi-OS environments,Talk
ICSE,2018,IF Poster 6: Exploring Mixed Reality Interaction Design for Heavy Vehicles,Talk
ICSE,2018,IF Poster 7: Safety Assurance of cooperating construction maachines,Talk
ICSE,2018,IF Poster 8: Evolutionary Aspects of Complex Embedded Systems Architectures,Talk
ICSE,2018,IF Poster 9: Utilizing hardware monitoring to improve the quality of service and performance of industrial systems,Talk
ICSE,2018,Poster W1: Industrie 4.0 Virtual Automation Bus Architecture,Talk
ICSE,2018,Poster W2: An Empirical Study of the Product Owner Role in Scrum,Talk
ICSE,2018,Poster W3: Reengineering Legacy Systems for Supporting SOA: A Case Study on the Brazilian's Secretary of State for Taxation,Talk
ICSE,2018,Poster W4: Results from Multi-faceted Software  Reliability Assessment Studies,Talk
ICSE,2018,Poster W5: An Initial Characterization of Bug-injecting Development Sessions,Talk
ICSE,2018,Poster W6: Challenges with Automotive Test Case Specifications,Talk
