Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
André Hazes,Het laatste rondje,2024-02-17T03:08:30,2024-02-17T03:12:49,False,2
Adriaan Persons,Dopamine (3fm Talent),2024-02-17T03:10:18,2024-02-17T03:13:04,False,3
Sia Ft. Kendrick Lamar,THE GREATEST,2024-02-17T03:11:23,2024-02-17T03:14:23,False,538
R3Hab & Inna & Sash!,Rock My Body,2024-02-17T03:11:30,2024-02-17T03:14:30,False,Q
Dotan,Louder,2024-02-17T03:12:40,2024-02-17T03:16:08,False,5
James Arthur & Anne-Marie,Rewrite The Stars,2024-02-17T03:11:44,2024-02-17T03:14:44,False,Sky
Eagles,Desperado,2024-02-17T03:14:05,2024-02-17T03:17:38,False,Veronica
Nena,Nur Geträumt,2024-02-17T03:12:47,2024-02-17T03:16:21,True,2
Lana Del Rey,Norman fucking Rockwell,2024-02-17T03:13:06,2024-02-17T03:17:14,True,3
Nothing But Thieves,Oh No :: He Said What?,2024-02-17T03:13:58,2024-02-17T03:16:58,False,Q
Doobie Brothers,Listen To The Music,2024-02-17T03:14:32,2024-02-17T03:17:32,False,10
Martin Garrix & Third Party Ft. Oaks & Declan J Donovan,CARRY YOU,2024-02-17T03:14:29,2024-02-17T03:17:29,False,538
Toto,Africa,2024-02-17T03:15:16,2024-02-17T03:18:16,False,Sky
Rob de Nijs,Mirella,2024-02-17T03:16:12,2024-02-17T03:18:44,False,5
Dexys Midnight Runners,Come On Eileen,2024-02-17T03:18:07,2024-02-17T03:22:19,False,Veronica
The Cats,Scarlet Ribbons,2024-02-17T03:16:18,2024-02-17T03:19:32,False,2
Jason Mraz,I'M YOURS,2024-02-17T03:17:55,2024-02-17T03:20:55,False,538
Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2024-02-17T03:17:42,2024-02-17T03:20:42,True,Q
Blof & Counting Crows,Holiday In Spain,2024-02-17T03:18:05,2024-02-17T03:21:05,False,10
Baha Men,Who Let The Dogs Out,2024-02-17T03:18:14,2024-02-17T03:21:30,False,3
Anouk,Lost,2024-02-17T03:18:36,2024-02-17T03:22:18,True,5
Luke Combs,Fast Car,2024-02-17T03:19:37,2024-02-17T03:22:37,False,Sky
REO Speedwagon,Keep On Loving You,2024-02-17T03:19:34,2024-02-17T03:22:56,False,2
Davina Michelle,Heartbeat,2024-02-17T03:21:31,2024-02-17T03:24:47,True,3
Di-Rect,THROUGH THE LOOKING GLASS,2024-02-17T03:21:37,2024-02-17T03:24:37,False,538
Nathan Dawe & Bebe Rexha,Heart Still Beating,2024-02-17T03:21:50,2024-02-17T03:24:50,False,Q
J. Geils Band,Centerfold,2024-02-17T03:21:50,2024-02-17T03:24:50,False,10
U2,Vertigo,2024-02-17T03:22:55,2024-02-17T03:26:07,False,Veronica
A Ha,The Sun Always Shines On TV,2024-02-17T03:22:13,2024-02-17T03:26:54,False,5
Sia,The Greatest,2024-02-17T03:23:02,2024-02-17T03:26:02,True,Sky
Dusty Springfield,Son Of A Preacher Man,2024-02-17T03:22:52,2024-02-17T03:25:18,True,2
Shawn Mendes,Treat You Better,2024-02-17T03:24:29,2024-02-17T03:27:29,False,Q
The Clash,London Calling,2024-02-17T03:25:24,2024-02-17T03:28:44,False,2
Dua Lipa,HOUDINI,2024-02-17T03:25:15,2024-02-17T03:28:15,True,538
Ten Sharp,You,2024-02-17T03:26:07,2024-02-17T03:29:07,False,Sky
Tlc,Waterfalls,2024-02-17T03:25:30,2024-02-17T03:28:30,False,10
Klf & Tammy Wynette,Justified & Ancient,2024-02-17T03:26:42,2024-02-17T03:30:18,False,Veronica
Oscar And The Wolf,Angel Face,2024-02-17T03:25:33,2024-02-17T03:29:01,False,3
The Marmalade,Reflections Of My Life,2024-02-17T03:27:11,2024-02-17T03:31:24,False,5
Calvin Harris Ft. Sam Smith,PROMISES,2024-02-17T03:28:05,2024-02-17T03:31:05,False,538
Post Malone,Enough Is Enough,2024-02-17T03:27:38,2024-02-17T03:30:38,False,Q
Neil Diamond,Love On The Rocks,2024-02-17T03:28:35,2024-02-17T03:32:15,False,2
Nickelback,How You Remind Me,2024-02-17T03:29:02,2024-02-17T03:32:44,False,3
Son Mieux,Tonight,2024-02-17T03:30:23,2024-02-17T03:33:23,False,Sky
Rod Stewart,Da Ya Think I'm Sexy,2024-02-17T03:29:22,2024-02-17T03:32:22,False,10
Vitesse,Rosalyn,2024-02-17T03:30:29,2024-02-17T03:33:54,False,Veronica
Antoon,Blindelings,2024-02-17T03:30:19,2024-02-17T03:33:19,False,Q
Douwe Bob,Nothing To Lose,2024-02-17T03:31:10,2024-02-17T03:34:14,False,5
Chumbawamba,TUBTHUMPING,2024-02-17T03:31:40,2024-02-17T03:34:40,False,538
Aerosmith,I Don't Want To Miss A Thing (Albumversie),2024-02-17T03:32:12,2024-02-17T03:37:06,False,2
Gabry Ponte & Lum!X & Prezioso,Thunder ,2024-02-17T03:33:06,2024-02-17T03:36:06,False,Q
P!Nk Feat. Nate Ruess,Just Give Me A Reason,2024-02-17T03:33:44,2024-02-17T03:36:44,False,10
Electric Light Orchestra,Don't Bring Me Down,2024-02-17T03:34:46,2024-02-17T03:38:48,False,Veronica
Calvin Harris & Ellie Goulding,Miracle,2024-02-17T03:32:53,2024-02-17T03:35:53,False,3
The Box Tops,The Letter,2024-02-17T03:34:05,2024-02-17T03:36:03,False,5
Script Ft Will.I.Am,Hall Of Fame,2024-02-17T03:34:55,2024-02-17T03:37:55,False,Sky
Gerard Lenorman,La Ballade Des Gens Heureux (live),2024-02-17T03:36:02,2024-02-17T03:39:36,False,5
"Marshmello, Pink & Sting",DREAMING,2024-02-17T03:35:09,2024-02-17T03:38:09,False,538
Noah Kahan,Stick Season,2024-02-17T03:35:44,2024-02-17T03:38:44,False,Q
Paolo Nutini,New shoes,2024-02-17T03:35:56,2024-02-17T03:39:17,False,3
Olivia Newton John Feat. Electric Light Orchestra,Xanadu,2024-02-17T03:37:40,2024-02-17T03:40:40,False,10
Survivor,Eye Of The Tiger,2024-02-17T03:36:59,2024-02-17T03:40:49,False,2
Miley Cyrus,FLOWERS,2024-02-17T03:37:47,2024-02-17T03:40:47,True,538
Ronan Keating,When You Say Nothing At All,2024-02-17T03:38:39,2024-02-17T03:41:39,False,Q
Meduza & James Carter Ft. Elley Duhe & Fastboy,Bad Memories,2024-02-17T03:38:18,2024-02-17T03:41:18,False,Sky
Nelly Furtado,I'm Like A Bird,2024-02-17T03:39:35,2024-02-17T03:43:37,True,Veronica
Tiesto & Fast Boy,All My Life,2024-02-17T03:39:37,2024-02-17T03:42:03,False,3
The Dutch,This Is Welfare,2024-02-17T03:39:35,2024-02-17T03:43:33,False,5
Ariana Grande,"YES, AND?",2024-02-17T03:40:52,2024-02-17T03:43:52,True,538
Post Malone,Enough Is Enough,2024-02-17T03:40:45,2024-02-17T03:43:45,False,Sky
Anastacia,Sick And Tired,2024-02-17T03:41:08,2024-02-17T03:44:08,True,10
Lady Gaga,Always Remember Us This Way,2024-02-17T03:40:52,2024-02-17T03:44:20,True,2
Tiësto & Ava Max,The Motto,2024-02-17T03:42:43,2024-02-17T03:45:43,False,Q
Simple Minds,DON'T YOU (FORGET ABOUT ME),2024-02-17T03:43:42,2024-02-17T03:46:42,False,538
Adele,Water Under The Bridge,2024-02-17T03:43:34,2024-02-17T03:46:34,True,Sky
Real Thing,You To Me Are Everything,2024-02-17T03:44:48,2024-02-17T03:47:48,False,10
London Beat,I've Been Thinking About You,2024-02-17T03:44:52,2024-02-17T03:48:40,False,Veronica
"Earth, Wind & Fire",Fantasy,2024-02-17T03:44:09,2024-02-17T03:47:54,False,2
Love Unlimited,I'm So Glad I'm A Woman,2024-02-17T03:44:00,2024-02-17T03:47:48,False,3
Bette Midler,From A Distance,2024-02-17T03:46:37,2024-02-17T03:51:13,True,5
Son Mieux,Tonight,2024-02-17T03:45:35,2024-02-17T03:48:35,False,Q
David Guetta & Kim Petras,WHEN WE WERE YOUNG (THE LOGICAL SONG),2024-02-17T03:47:52,2024-02-17T03:50:52,False,538
Taylor Swift,Cruel Summer,2024-02-17T03:47:26,2024-02-17T03:50:26,True,Sky
Take That,Everything Changes,2024-02-17T03:48:06,2024-02-17T03:51:06,False,10
Alice Cooper,Poison,2024-02-17T03:48:54,2024-02-17T03:53:19,False,Veronica
Milky Chance,Stolen Dance,2024-02-17T03:47:42,2024-02-17T03:51:03,False,3
Libianca Ft. Cian Ducrot,PEOPLE,2024-02-17T03:50:18,2024-02-17T03:53:18,False,538
Maroon 5,Misery,2024-02-17T03:50:00,2024-02-17T03:53:00,False,Q
Lost Frequencies,Are You With Me,2024-02-17T03:50:29,2024-02-17T03:53:29,False,Sky
Monie Love,It's A Shame (My Sister),2024-02-17T03:51:09,2024-02-17T03:54:16,True,5
Tim Finn,Fraction Too Much Friction,2024-02-17T03:51:36,2024-02-17T03:54:36,False,10
Reinhard Mey,Gute Nacht Freunde,2024-02-17T03:53:09,2024-02-17T03:55:54,False,2
The Indien,Stay,2024-02-17T03:51:43,2024-02-17T03:54:45,False,3
Queen,A KIND OF MAGIC,2024-02-17T03:53:30,2024-02-17T03:56:30,False,538
David Guetta & Anne-Marie & Coi Leray,Baby Don't Hurt Me,2024-02-17T03:53:17,2024-02-17T03:56:17,False,Q
Di-Rect,90s Kid,2024-02-17T03:52:46,2024-02-17T03:55:46,False,Sky
Supertramp,Dreamer,2024-02-17T03:53:59,2024-02-17T03:57:30,False,Veronica
Reinhard Mey,Als De Dag Van Toen,2024-02-17T03:54:18,2024-02-17T03:58:52,False,5
Daft Punk ft. Pharrell & Nile Rodgers,Get Lucky,2024-02-17T03:54:40,2024-02-17T03:58:46,False,3
Lukas Graham,7 Years,2024-02-17T03:55:45,2024-02-17T03:58:45,False,Q
Atomic Kitten,Whole Again,2024-02-17T03:55:58,2024-02-17T03:58:58,True,Sky
Dean Lewis,How Do I Say Goodbye,2024-02-17T03:55:44,2024-02-17T03:58:44,False,10
Chris Rea,Josephine,2024-02-17T03:55:44,2024-02-17T04:00:09,False,2
Hozier,Take Me To Church,2024-02-17T03:58:15,2024-02-17T04:02:16,False,Veronica
Tiesto & Fast Boy,ALL MY LIFE,2024-02-17T03:57:20,2024-02-17T04:00:20,False,538
Olivia Rodrigo,good 4 u,2024-02-17T03:58:43,2024-02-17T04:01:39,True,3
Timebox,Beggin',2024-02-17T03:58:47,2024-02-17T04:01:34,False,5
Baltimora,Tarzan Boy,2024-02-17T04:00:17,2024-02-17T04:03:17,False,10
Taylor Swift,Anti-Hero,2024-02-17T04:01:39,2024-02-17T04:04:39,True,Q
Robbie Williams,Feel,2024-02-17T04:01:17,2024-02-17T04:04:17,False,Sky
Vanessa Paradis,Be My Baby,2024-02-17T04:02:33,2024-02-17T04:06:13,False,Veronica
Purple Disco Machine & Kungs,SUBSTITUTION,2024-02-17T04:02:35,2024-02-17T04:05:35,False,538
Sera & Younotus,I Can't Be The Only One,2024-02-17T04:05:06,2024-02-17T04:08:06,True,Q
Lewis Capaldi,Strangers,2024-02-17T04:04:54,2024-02-17T04:07:54,False,Sky
Chef' Special,In Your Arms,2024-02-17T04:03:51,2024-02-17T04:06:51,False,10
Chef'Special,SPEED OF LIGHT,2024-02-17T04:05:28,2024-02-17T04:08:28,False,538
De Dijk,Ik Kan Het Niet Alleen,2024-02-17T04:07:07,2024-02-17T04:11:05,False,Veronica
Suzan & Freek,Blauwe Dag,2024-02-17T04:05:31,2024-02-17T04:08:33,False,2
Martin Solveig ft. Dragonette,Hello,2024-02-17T04:05:29,2024-02-17T04:08:42,False,3
Climie Fisher,Love Changes Everything,2024-02-17T04:06:10,2024-02-17T04:10:39,False,5
Earth Wind & Fire,Boogie Wonderland,2024-02-17T04:07:31,2024-02-17T04:10:31,False,10
Fleetwood Mac,GO YOUR OWN WAY,2024-02-17T04:08:35,2024-02-17T04:11:35,False,538
Michael Jackson,Bad,2024-02-17T04:08:03,2024-02-17T04:11:03,False,Q
Ava Max,Sweet But Psycho,2024-02-17T04:08:36,2024-02-17T04:11:36,True,Sky
Van Halen,Why Can't This Be Love,2024-02-17T04:08:43,2024-02-17T04:12:27,False,2
Teddy Swims,The Door,2024-02-17T04:07:26,2024-02-17T04:10:54,False,3
Ariana Grande,"yes, and?",2024-02-17T04:10:53,2024-02-17T04:14:24,True,3
Reamonn,Supergirl,2024-02-17T04:11:39,2024-02-17T04:14:39,False,Sky
Tasmin Archer,Sleeping Satellite,2024-02-17T04:11:17,2024-02-17T04:14:17,True,10
Rose Royce,Car Wash,2024-02-17T04:11:57,2024-02-17T04:15:14,False,Veronica
Chris Andrews,Pretty Belinda,2024-02-17T04:10:36,2024-02-17T04:13:12,False,5
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-17T04:12:02,2024-02-17T04:15:02,False,538
Douwe Bob,Nothing To Lose,2024-02-17T04:12:15,2024-02-17T04:15:15,False,Q
ABBA,Gimme Gimme Gimme,2024-02-17T04:12:14,2024-02-17T04:16:08,False,2
Son Mieux,Tonight,2024-02-17T04:13:09,2024-02-17T04:17:40,False,5
Beck,Loser,2024-02-17T04:14:21,2024-02-17T04:18:15,False,3
Imagine Dragons,BONES,2024-02-17T04:14:44,2024-02-17T04:17:44,False,538
Douwe Bob,This World Is Our Home,2024-02-17T04:15:18,2024-02-17T04:18:18,False,Sky
Clash,Magnificent Seven,2024-02-17T04:15:44,2024-02-17T04:19:20,False,Veronica
Loreen,Tattoo,2024-02-17T04:15:11,2024-02-17T04:18:11,True,Q
Cascada,Evacuate The Dancefloor,2024-02-17T04:15:36,2024-02-17T04:18:36,False,10
Herbert Gronemeyer,Halt Mich,2024-02-17T04:16:06,2024-02-17T04:19:35,False,2
Madcon Ft. Ray Dalton,DON'T WORRY,2024-02-17T04:17:28,2024-02-17T04:20:28,False,538
Di-Rect,My Blood,2024-02-17T04:18:22,2024-02-17T04:21:22,False,Q
Felix Jaehn & Ray Dalton,Call It Love,2024-02-17T04:18:17,2024-02-17T04:21:17,False,Sky
Alan Parsons Project,Don't Answer Me,2024-02-17T04:18:56,2024-02-17T04:21:56,False,10
Ronde,Bright Eyes,2024-02-17T04:19:46,2024-02-17T04:22:35,True,Veronica
METRO BOOMIN/THE WEEKND/21 SAVAGE,Creepin',2024-02-17T04:18:43,2024-02-17T04:22:21,False,3
Whitney Houston,One Moment In Time,2024-02-17T04:19:32,2024-02-17T04:24:16,True,2
Hannah Mae,WATERDICHT,2024-02-17T04:20:48,2024-02-17T04:23:48,True,538
Kelly Clarkson,Behind These Hazel Eyes,2024-02-17T04:20:57,2024-02-17T04:23:57,True,Sky
Editors,A Ton of Love,2024-02-17T04:22:22,2024-02-17T04:26:20,False,3
Inner Circle,ROCK WITH YOU,2024-02-17T04:20:53,2024-02-17T04:24:31,False,5
Adele,Rolling In The Deep,2024-02-17T04:22:03,2024-02-17T04:25:03,True,Q
Whitney Houston,I'm Every Woman,2024-02-17T04:23:02,2024-02-17T04:26:02,True,10
George Michael,Freedom,2024-02-17T04:23:34,2024-02-17T04:28:06,False,Veronica
Kris Kross Amsterdam & Sera & Conor Maynard,STAY (NEVER LEAVE),2024-02-17T04:23:39,2024-02-17T04:26:39,False,538
Michael Jackson,You Are Not Alone,2024-02-17T04:24:14,2024-02-17T04:27:14,False,Sky
Rufus Wainwright,Going To A Town,2024-02-17T04:24:14,2024-02-17T04:28:18,False,2
Whitney Houston,I Wanna Dance With Somebody,2024-02-17T04:24:25,2024-02-17T04:29:14,True,5
Snow Patrol,SHUT YOUR EYES,2024-02-17T04:26:15,2024-02-17T04:29:15,False,538
Tate Mcrae,Greedy,2024-02-17T04:25:46,2024-02-17T04:28:46,False,Q
The Beatles,Penny Lane,2024-02-17T04:26:30,2024-02-17T04:29:30,False,10
BEYONCE,TEXAS HOLD 'EM,2024-02-17T04:26:41,2024-02-17T04:30:37,False,3
Justin Timberlake,Can't Stop The Feeling,2024-02-17T04:28:42,2024-02-17T04:31:42,False,Sky
Train,Drops Of Jupiter,2024-02-17T04:29:07,2024-02-17T04:33:26,False,Veronica
Paolo Conte,Max,2024-02-17T04:28:21,2024-02-17T04:32:03,False,2
Topic & A7S,Breaking Me,2024-02-17T04:28:11,2024-02-17T04:31:11,False,Q
Katy Perry,Last Friday Night (TGIF),2024-02-17T04:29:30,2024-02-17T04:32:30,True,10
Sammy Davis Jr,Mr Bojangles,2024-02-17T04:29:20,2024-02-17T04:35:02,False,5
Onerepublic,RUNAWAY,2024-02-17T04:29:36,2024-02-17T04:32:36,False,538
Casso/Raye/D-Block Europe,Prada,2024-02-17T04:30:36,2024-02-17T04:32:49,False,3
Mark Ambor,Good To Be,2024-02-17T04:30:52,2024-02-17T04:33:52,False,Q
Michael Kiwanuka,Home Again,2024-02-17T04:31:52,2024-02-17T04:35:23,False,2
Nick Schilder,REALIZE,2024-02-17T04:31:53,2024-02-17T04:34:53,False,538
Felix Jaehn & Ray Dalton,Call It Love,2024-02-17T04:33:27,2024-02-17T04:36:27,False,Q
Dean Lewis,Trust Me Mate,2024-02-17T04:32:38,2024-02-17T04:35:38,False,Sky
Indeep,Last Night A D.J. Saved My Life,2024-02-17T04:33:16,2024-02-17T04:36:16,False,10
Taylor Swift,Cruel Summer,2024-02-17T04:33:55,2024-02-17T04:36:51,True,Veronica
Beatles,Help,2024-02-17T04:35:18,2024-02-17T04:37:36,False,2
Keane,Somewhere Only We Know,2024-02-17T04:34:28,2024-02-17T04:38:19,False,3
Nits,The Tree,2024-02-17T04:35:01,2024-02-17T04:38:55,False,5
Banners,SOMEONE TO YOU,2024-02-17T04:34:53,2024-02-17T04:37:53,False,538
Alicia Keys,Girl On Fire,2024-02-17T04:35:36,2024-02-17T04:38:36,True,Sky
Backstreet Boys,Quit Playing Games (With My Heart),2024-02-17T04:36:10,2024-02-17T04:39:10,False,Q
Marc Cohn,Walking In Memphis,2024-02-17T04:37:23,2024-02-17T04:40:23,False,10
Chesney Hawkes,One And Only,2024-02-17T04:37:57,2024-02-17T04:41:35,False,Veronica
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-17T04:38:25,2024-02-17T04:41:25,False,538
Moby,Porcelain (Albumversie),2024-02-17T04:37:34,2024-02-17T04:41:33,False,2
Froukje,Kwijt,2024-02-17T04:38:11,2024-02-17T04:41:00,True,3
Five Americans,Western Union,2024-02-17T04:38:49,2024-02-17T04:41:14,False,5
George Ezra,Green Green Grass,2024-02-17T04:39:19,2024-02-17T04:42:19,False,Sky
Gavin Degraw,NOT OVER YOU,2024-02-17T04:41:06,2024-02-17T04:44:06,False,538
Teddy Swims,The Door,2024-02-17T04:40:00,2024-02-17T04:43:00,False,Q
Miss Montreal,Door De Wind,2024-02-17T04:41:31,2024-02-17T04:44:31,True,10
Police,Don't Stand So Close To Me,2024-02-17T04:41:45,2024-02-17T04:45:46,False,Veronica
Stephen Sanchez/Em Beihold,Until I Found You,2024-02-17T04:40:55,2024-02-17T04:43:51,False,3
Tavares,Whodunit,2024-02-17T04:41:20,2024-02-17T04:44:55,False,5
Marsmello Ft Pink & Sting,Dreaming,2024-02-17T04:42:06,2024-02-17T04:45:06,False,Sky
Bee Gees,I Started A Joke,2024-02-17T04:41:42,2024-02-17T04:44:48,False,2
Dua Lipa,Training Season,2024-02-17T04:43:30,2024-02-17T04:46:30,True,Q
Dua Lipa,TRAINING SEASON,2024-02-17T04:44:34,2024-02-17T04:47:34,True,538
Patrick Swayze,She's Like The Wind,2024-02-17T04:44:50,2024-02-17T04:47:50,False,Sky
The Babys,Isn't It Time,2024-02-17T04:44:22,2024-02-17T04:47:22,False,10
Bruce Springsteen,Born In The USA,2024-02-17T04:44:44,2024-02-17T04:49:25,False,2
Foo Fighters,My Hero,2024-02-17T04:44:51,2024-02-17T04:49:09,False,3
Eurythmics,Sexcrime (1984),2024-02-17T04:44:47,2024-02-17T04:48:41,False,5
Little River Band,Help Is On Its Way,2024-02-17T04:46:48,2024-02-17T04:50:48,False,Veronica
Harry Styles,Watermelon Sugar,2024-02-17T04:47:12,2024-02-17T04:50:12,False,Q
Enrique Iglesias,Tired Of Being Sorry,2024-02-17T04:47:44,2024-02-17T04:50:44,False,10
Jax Jones & Calum Scott,WHISTLE,2024-02-17T04:48:00,2024-02-17T04:51:00,False,538
Davina Michelle,17,2024-02-17T04:48:33,2024-02-17T04:51:33,True,Sky
Slayer,Angel Of Death,2024-02-17T04:49:22,2024-02-17T04:54:12,False,2
Loreen,Is It Love,2024-02-17T04:48:46,2024-02-17T04:51:03,True,3
Jefferson,The colour of my love,2024-02-17T04:48:47,2024-02-17T04:51:18,False,5
Ac Dc,Thunderstruck,2024-02-17T04:50:50,2024-02-17T04:55:41,False,Veronica
Dean Lewis,TRUST ME MATE,2024-02-17T04:50:56,2024-02-17T04:53:56,False,538
Dimitri Vegas & Like Mike & Tiesto & Dido & W&W,Thank You (Not So Bad),2024-02-17T04:50:12,2024-02-17T04:53:12,False,Q
Lost Frequencies Ft. Janieck Devy,Reality,2024-02-17T04:51:15,2024-02-17T04:54:15,False,Sky
Oasis,Don't Look Back in Anger,2024-02-17T04:51:18,2024-02-17T04:56:05,False,3
Is Ook Schitterend,Voltooid Verleden Tijd,2024-02-17T04:51:14,2024-02-17T04:56:08,False,5
Elton John,Nikita,2024-02-17T04:51:36,2024-02-17T04:54:36,False,10
Niall Horan,SLOW HANDS,2024-02-17T04:53:43,2024-02-17T04:56:43,False,538
Rondé,Break My Heart,2024-02-17T04:52:11,2024-02-17T04:55:11,True,Q
Fleetwood Mac,Tusk,2024-02-17T04:54:08,2024-02-17T04:57:29,False,2
Bruno Mars,Just The Way You Are,2024-02-17T04:55:22,2024-02-17T04:58:22,False,Q
Michael Buble,Haven't Met You Yet,2024-02-17T04:53:59,2024-02-17T04:56:59,False,Sky
Cock Robin,Promise You Made,2024-02-17T04:55:53,2024-02-17T04:59:45,False,Veronica
Eruption,I Can't Stand The Rain,2024-02-17T04:56:02,2024-02-17T04:58:59,False,5
The Rembrandts,I'll Be There For You,2024-02-17T04:56:53,2024-02-17T04:59:53,False,10
Troye Sivan,Got Me Started,2024-02-17T04:56:07,2024-02-17T04:59:23,False,3
David Guetta & Anne-Marie & Coi Leray,BABY DON'T HURT ME,2024-02-17T04:56:46,2024-02-17T04:59:46,False,538
Ronde,Hard To Say Goodbye,2024-02-17T04:57:54,2024-02-17T05:00:54,True,Sky
Birdy,Skinny Love,2024-02-17T04:57:19,2024-02-17T05:00:39,True,2
Nancy Sinatra & Lee Hazlewood,Oh Lonesome Me,2024-02-17T04:58:57,2024-02-17T05:01:17,False,5
Dean Lewis,Trust Me Mate,2024-02-17T05:00:54,2024-02-17T05:03:54,False,Q
Paul Simon,Late In The Evening,2024-02-17T05:01:26,2024-02-17T05:05:28,False,Veronica
Loreen,IS IT LOVE,2024-02-17T05:00:59,2024-02-17T05:03:59,True,538
Time Bandits,I'm Specialized In You,2024-02-17T05:02:24,2024-02-17T05:05:24,False,10
Genesis,Land Of Confusion,2024-02-17T05:02:18,2024-02-17T05:07:04,False,2
Steve Winwood,Higher Love,2024-02-17T05:02:23,2024-02-17T05:06:37,False,5
Onerepublic,Runaway,2024-02-17T05:03:41,2024-02-17T05:06:41,False,Sky
Avicii,Levels,2024-02-17T05:02:14,2024-02-17T05:05:27,False,3
Post Malone,ENOUGH IS ENOUGH,2024-02-17T05:03:15,2024-02-17T05:06:15,False,538
Outkast,Hey Ya!,2024-02-17T05:03:56,2024-02-17T05:06:56,False,Q
Ed Sheeran,The A Team,2024-02-17T05:06:04,2024-02-17T05:09:04,False,Sky
Nelly Furtado,All Good Things Come To An End,2024-02-17T05:06:08,2024-02-17T05:09:08,True,10
Imagine Dragons,Radioactive,2024-02-17T05:06:43,2024-02-17T05:09:49,False,Veronica
Nothing But Thieves,Oh No :: He Said What?,2024-02-17T05:05:25,2024-02-17T05:09:01,False,3
Jewel Akens,The Birds And The Bees,2024-02-17T05:06:24,2024-02-17T05:08:32,False,5
Claude,ECOUTEZ-MOI,2024-02-17T05:05:54,2024-02-17T05:08:54,False,538
Queens of the Stone Age,I Sat by the Ocean,2024-02-17T05:07:00,2024-02-17T05:10:55,False,2
Jax Jones & Calum Scott,Whistle,2024-02-17T05:07:45,2024-02-17T05:10:45,False,Q
Sister Sledge,He's The Greatest Dancer,2024-02-17T05:08:54,2024-02-17T05:12:25,True,5
Lifehouse,HANGING BY A MOMENT,2024-02-17T05:08:36,2024-02-17T05:11:36,False,538
A-Ha,Take On Me,2024-02-17T05:09:45,2024-02-17T05:12:45,False,Sky
George Mccrae,Rock Your Baby,2024-02-17T05:09:53,2024-02-17T05:12:53,False,10
Sheryl Crow,All I Wanna Do,2024-02-17T05:10:16,2024-02-17T05:14:47,True,Veronica
Oscar And The Wolf,Angel Face,2024-02-17T05:10:48,2024-02-17T05:13:48,False,Q
Christina Aguilera,Hurt,2024-02-17T05:10:52,2024-02-17T05:14:55,True,2
Claude,Écoutez-moi,2024-02-17T05:11:33,2024-02-17T05:14:13,False,3
Armin Van Buuren & Goodboys,FOREVER (STAY LIKE THIS),2024-02-17T05:12:01,2024-02-17T05:15:01,False,538
Paul de Leeuw & Simon Keizer,Het Komt Wel Goed,2024-02-17T05:12:16,2024-02-17T05:16:11,False,5
Ellie Goulding,Love Me Like You Do,2024-02-17T05:13:14,2024-02-17T05:16:14,True,Sky
Roxette,Joyride,2024-02-17T05:13:14,2024-02-17T05:16:14,False,10
The Script,I WANT IT ALL,2024-02-17T05:14:34,2024-02-17T05:17:34,False,538
Ed Sheeran,Shape Of You,2024-02-17T05:14:13,2024-02-17T05:17:13,False,Q
Odyssey,Going Back To My Roots,2024-02-17T05:15:49,2024-02-17T05:19:12,False,Veronica
Joe Jackson,Is She Really Going Out With Him,2024-02-17T05:14:54,2024-02-17T05:19:11,False,2
Red Hot Chili Peppers,Road Trippin',2024-02-17T05:14:11,2024-02-17T05:17:34,False,3
Johnny Nash,I Can See Clearly Now,2024-02-17T05:16:09,2024-02-17T05:18:53,False,5
Swedish House Mafia & The Weeknd,MOTH TO A FLAME,2024-02-17T05:17:31,2024-02-17T05:20:31,False,538
Dua Lipa,Houdini,2024-02-17T05:17:08,2024-02-17T05:20:08,True,Sky
Shawn Mendes & Camila Cabello,Señorita,2024-02-17T05:17:10,2024-02-17T05:20:10,False,10
Janet Jackson,Together Again,2024-02-17T05:18:16,2024-02-17T05:21:16,True,Q
Coldplay,Talk,2024-02-17T05:19:51,2024-02-17T05:24:16,False,Veronica
George Michael,One More Try,2024-02-17T05:19:03,2024-02-17T05:24:56,False,2
Caravan Palace,Mirrors,2024-02-17T05:17:55,2024-02-17T05:20:51,False,3
James Morrison,Wonderful World,2024-02-17T05:18:44,2024-02-17T05:22:14,False,5
Scorpions,Wind Of Change,2024-02-17T05:20:13,2024-02-17T05:23:13,False,Sky
Noah Kahan,STICK SEASON,2024-02-17T05:20:19,2024-02-17T05:23:19,False,538
Chicago,Hard To Say I'm Sorry,2024-02-17T05:20:23,2024-02-17T05:23:23,False,10
Duran Duran,Save A Prayer,2024-02-17T05:22:06,2024-02-17T05:25:53,False,5
Kygo & Ava Max,Whatever,2024-02-17T05:22:18,2024-02-17T05:25:18,False,Q
Onerepublic,Run,2024-02-17T05:23:02,2024-02-17T05:25:51,False,3
Wildstylez Ft. Niels Geusebroek,YEAR OF SUMMER,2024-02-17T05:23:16,2024-02-17T05:26:16,False,538
Sixpence None The Richer,Kiss Me,2024-02-17T05:24:11,2024-02-17T05:27:11,False,10
Supergrass,Alright,2024-02-17T05:24:54,2024-02-17T05:27:53,False,Veronica
Fifth Harmony & Ty Dolla $Ign,Work From Home,2024-02-17T05:25:10,2024-02-17T05:28:10,False,Q
