Artiest,Titel,Starttijd,Eindtijd,Vrouw?,Kanaal
Little River Band,Home On Monday,2024-02-21T04:52:05,2024-02-21T04:55:53,False,Veronica
Cilla Black,Step inside love,2024-02-21T04:52:13,2024-02-21T04:54:32,False,5
Matt Simons,We Can Do Better,2024-02-21T04:53:22,2024-02-21T04:56:20,False,2
Alesso & Zara Larsson,WORDS,2024-02-21T04:53:59,2024-02-21T04:56:59,False,538
Dermot Kennedy,Better Days,2024-02-21T04:53:28,2024-02-21T04:56:28,False,Sky
Rod Stewart,Young Turks,2024-02-21T04:53:35,2024-02-21T04:56:35,False,10
Nothing But Thieves,Overcome,2024-02-21T04:53:06,2024-02-21T04:56:41,False,3
The Cats,Marian,2024-02-21T04:54:36,2024-02-21T04:58:17,False,5
Dua Lipa,Dance The Night,2024-02-21T04:54:35,2024-02-21T04:57:35,True,Q
Michael Buble,Everything,2024-02-21T04:56:45,2024-02-21T04:59:45,False,Sky
Maroon 5,Sugar,2024-02-21T04:57:38,2024-02-21T05:01:31,False,Veronica
Toto,I'll Be Over You,2024-02-21T04:56:20,2024-02-21T05:00:10,False,2
"Sia, David Guetta",Flames,2024-02-21T04:56:38,2024-02-21T04:59:52,True,3
Golden Earring,WHEN THE LADY SMILES,2024-02-21T04:56:24,2024-02-21T04:59:24,False,538
Pitbull & Ke$Ha,Timber ,2024-02-21T04:57:33,2024-02-21T05:00:33,False,Q
Johnny & Rijk,Oh Waterlooplein,2024-02-21T04:58:08,2024-02-21T05:00:47,False,5
Genesis,Invisible Touch,2024-02-21T04:59:49,2024-02-21T05:02:49,False,10
Kt Tunstall,Suddenly I See,2024-02-21T05:01:55,2024-02-21T05:05:11,False,Veronica
Ed Sheeran,Celestial,2024-02-21T05:02:52,2024-02-21T05:05:52,False,Q
Ronde,Break My Heart,2024-02-21T05:02:26,2024-02-21T05:05:26,True,Sky
Alanis Morissette,You Learn,2024-02-21T05:03:06,2024-02-21T05:07:03,True,2
Amy Winehouse,Rehab,2024-02-21T05:02:54,2024-02-21T05:06:27,True,3
Creedence Clearwater Revival,Down On The Corner,2024-02-21T05:02:26,2024-02-21T05:05:10,False,5
Eddie Money,TAKE ME HOME,2024-02-21T05:02:50,2024-02-21T05:05:50,False,538
Enrique Iglesias,Hero,2024-02-21T05:03:07,2024-02-21T05:06:07,False,10
Whitesnake,Here I Go Again,2024-02-21T05:05:59,2024-02-21T05:09:52,False,Veronica
Donovan,Sunshine Superman,2024-02-21T05:05:03,2024-02-21T05:09:32,False,5
Sera & Younotus,I Can't Be The Only One,2024-02-21T05:06:22,2024-02-21T05:09:22,True,Q
Adele,Hello,2024-02-21T05:05:34,2024-02-21T05:08:34,True,Sky
Rudimental Ft. John Newman,Feel The Love,2024-02-21T05:06:54,2024-02-21T05:11:19,False,2
Zerb Ft. Sofiya Nzau,Mwaki,2024-02-21T05:06:27,2024-02-21T05:09:55,False,3
Loreen,IS IT LOVE,2024-02-21T05:06:33,2024-02-21T05:09:33,True,538
10Cc,I'm Not In Love,2024-02-21T05:07:29,2024-02-21T05:10:29,False,10
Patrick Hernandez,Born To Be Alive,2024-02-21T05:10:01,2024-02-21T05:13:08,False,Veronica
Matt Monro,Born Free,2024-02-21T05:09:31,2024-02-21T05:12:17,False,5
Ed Sheeran,SHAPE OF YOU,2024-02-21T05:08:46,2024-02-21T05:11:46,False,538
Cyndi Lauper,Girls Just Want To Have Fun,2024-02-21T05:09:10,2024-02-21T05:12:10,True,Q
Marsmello Ft Pink & Sting,Dreaming,2024-02-21T05:09:41,2024-02-21T05:12:41,False,Sky
Ed Sheeran,American Town,2024-02-21T05:10:30,2024-02-21T05:13:46,False,3
Tupac,Changes,2024-02-21T05:11:17,2024-02-21T05:14:17,False,10
Eric Burdon & The Animals,San Franciscan Nights,2024-02-21T05:12:31,2024-02-21T05:15:51,False,5
Douwe Bob,Nothing To Lose,2024-02-21T05:12:40,2024-02-21T05:15:40,False,Q
Coldplay,Clocks,2024-02-21T05:12:28,2024-02-21T05:15:28,False,Sky
Elton John & George Michael,Don't Let The Sun Go Down On Me,2024-02-21T05:13:33,2024-02-21T05:17:54,False,Veronica
Goldband,De Wereld,2024-02-21T05:14:24,2024-02-21T05:18:21,False,3
Oscar And The Wolf,ANGEL FACE,2024-02-21T05:15:00,2024-02-21T05:18:00,False,538
Nathan Dawe & Joel Corry & Ella Henderson,0800 Heaven,2024-02-21T05:15:35,2024-02-21T05:18:35,False,Q
Magic!,Rude,2024-02-21T05:15:44,2024-02-21T05:18:44,False,10
Peter & Gordon,Nobody I Know,2024-02-21T05:15:44,2024-02-21T05:18:11,False,5
Abba,Dancing Queen,2024-02-21T05:16:33,2024-02-21T05:19:33,False,Sky
The Police,Every Little Thing She Does Is Magic,2024-02-21T05:17:38,2024-02-21T05:21:16,False,2
Dj Jurgen & Alice Deejay,BETTER OFF ALONE,2024-02-21T05:18:24,2024-02-21T05:21:24,False,538
Justin Timberlake,Selfish,2024-02-21T05:18:15,2024-02-21T05:21:15,False,Q
Son Mieux,Multicolor,2024-02-21T05:19:07,2024-02-21T05:22:34,False,Veronica
Dells,Love Is Blue/I Can Sing A Rainbow,2024-02-21T05:18:12,2024-02-21T05:21:30,False,5
Dean Lewis,Trust Me Mate,2024-02-21T05:20:05,2024-02-21T05:23:05,False,Sky
Madonna,Live To Tell,2024-02-21T05:19:28,2024-02-21T05:22:28,True,10
Lasgo,Something,2024-02-21T05:21:03,2024-02-21T05:24:03,False,Q
Noah Kahan,Stick Season,2024-02-21T05:21:12,2024-02-21T05:24:15,False,2
Di-Rect,My Blood,2024-02-21T05:20:29,2024-02-21T05:24:08,False,3
Jacques Brel,Amsterdam,2024-02-21T05:21:26,2024-02-21T05:24:36,False,5
Son Mieux,TONIGHT,2024-02-21T05:21:53,2024-02-21T05:24:53,False,538
Ac Dc,You Shook Me All Night Long,2024-02-21T05:22:54,2024-02-21T05:26:24,False,Veronica
Tiesto,Lay Low,2024-02-21T05:23:02,2024-02-21T05:26:02,False,Sky
Tiesto & Fast Boy,All My Life,2024-02-21T05:24:33,2024-02-21T05:26:59,False,3
Family Dogg,A Way Of Life,2024-02-21T05:24:31,2024-02-21T05:28:33,False,5
Post Malone,Enough Is Enough,2024-02-21T05:24:50,2024-02-21T05:27:50,False,Q
Alain Clark,Father And Friend,2024-02-21T05:24:13,2024-02-21T05:27:13,False,10
Armin Van Buuren Ft. Josh Cumbee,SUNNY DAYS,2024-02-21T05:26:13,2024-02-21T05:29:13,False,538
Nena And Kim Wilde,Anyplace Anywhere Anytime,2024-02-21T05:25:34,2024-02-21T05:28:34,True,Sky
Texas,Black Eyed Boy,2024-02-21T05:26:57,2024-02-21T05:30:12,False,Veronica
Aretha Franklin,Until You Come Back To Me (That's What I'm Gonna Do),2024-02-21T05:25:49,2024-02-21T05:29:14,True,2
Acda En De Munnik,Niet Of Nooit Geweest,2024-02-21T05:28:05,2024-02-21T05:31:05,False,10
Of Monsters and Men,Little Talks,2024-02-21T05:27:35,2024-02-21T05:31:44,False,3
Brian Hyland,Ginny Come Lately,2024-02-21T05:28:35,2024-02-21T05:31:22,False,5
Nico & Vinz,Am I Wrong,2024-02-21T05:27:36,2024-02-21T05:30:36,False,Q
De Dijk,Als Het Golft,2024-02-21T05:29:08,2024-02-21T05:32:41,False,2
Onerepublic,RUNAWAY,2024-02-21T05:29:38,2024-02-21T05:32:38,False,538
Dua Lipa,Houdini,2024-02-21T05:29:21,2024-02-21T05:32:21,True,Sky
Midnight Oil,Beds Are Burning,2024-02-21T05:30:44,2024-02-21T05:34:59,False,Veronica
Flemming & Boef,Champions League,2024-02-21T05:31:41,2024-02-21T05:34:41,False,Q
Niall Horan,Heaven,2024-02-21T05:32:19,2024-02-21T05:35:21,False,3
Napoleon XIV,They're Coming To Take Me Away Ha Ha,2024-02-21T05:31:17,2024-02-21T05:33:26,False,5
Nelly Furtado,SAY IT RIGHT,2024-02-21T05:32:40,2024-02-21T05:35:40,True,538
Joshua Kadison,Jessie,2024-02-21T05:32:22,2024-02-21T05:35:22,False,Sky
Kensington,War,2024-02-21T05:32:09,2024-02-21T05:35:09,False,10
Bobbie Gentry,Ode To Billie Joe,2024-02-21T05:33:23,2024-02-21T05:37:34,True,5
Rembrandts,I'll Be There For You,2024-02-21T05:34:21,2024-02-21T05:37:29,False,2
Tiësto,Lay Low,2024-02-21T05:34:01,2024-02-21T05:37:01,False,Q
Patrick Hernandez,Born To Be Alive,2024-02-21T05:35:01,2024-02-21T05:38:01,False,10
Mark Ronson & Bruno Mars,Uptown Funk,2024-02-21T05:36:02,2024-02-21T05:39:58,False,Veronica
Manic Street Preachers,MOTORCYCLE EMPTINESS,2024-02-21T05:36:33,2024-02-21T05:39:33,False,538
Rag N Bone Man,Human,2024-02-21T05:36:33,2024-02-21T05:39:33,False,Sky
Outkast,Ms. Jackson,2024-02-21T05:37:02,2024-02-21T05:41:05,False,3
Royal Guardsmen,Snoopy Vs The Red Baron,2024-02-21T05:37:35,2024-02-21T05:40:19,False,5
Cher,If I Could Turn Back Time,2024-02-21T05:36:34,2024-02-21T05:39:34,True,Q
Dua Lipa,Houdini,2024-02-21T05:38:11,2024-02-21T05:41:11,True,10
Pet Shop Boys,Suburbia,2024-02-21T05:38:06,2024-02-21T05:42:10,False,2
Kate Bush,Wuthering Heights,2024-02-21T05:40:04,2024-02-21T05:44:30,True,Veronica
Iron Butterfly,In A Gadda Da Vida,2024-02-21T05:40:15,2024-02-21T05:43:10,False,5
Noah Kahan,Stick Season,2024-02-21T05:40:17,2024-02-21T05:43:17,False,Q
Bill Medley & Jennifer Warnes,The Time Of My Life,2024-02-21T05:39:48,2024-02-21T05:42:48,False,Sky
Benson Boone,Beautiful Things,2024-02-21T05:41:07,2024-02-21T05:44:04,False,3
Lucas & Steve Ft. Conor Byrne,WHAT WE KNOW,2024-02-21T05:41:09,2024-02-21T05:44:09,False,538
Pet Shop Boys,It's A Sin,2024-02-21T05:41:23,2024-02-21T05:44:23,False,10
Cyril,Stumblin' In,2024-02-21T05:43:25,2024-02-21T05:46:25,False,Q
The Black Keys,Beautiful People (Stay High),2024-02-21T05:42:06,2024-02-21T05:44:52,False,2
Bob Lind,Elusive Butterfly,2024-02-21T05:43:30,2024-02-21T05:46:16,False,5
Taylor Swift,SHAKE IT OFF,2024-02-21T05:43:54,2024-02-21T05:46:54,True,538
Post Malone,Enough Is Enough,2024-02-21T05:44:22,2024-02-21T05:47:22,False,Sky
Killers,Somebody Told Me,2024-02-21T05:45:07,2024-02-21T05:48:23,False,Veronica
Train,Drive By,2024-02-21T05:44:30,2024-02-21T05:47:46,False,3
Katy Perry,I Kissed A Girl,2024-02-21T05:45:09,2024-02-21T05:48:09,True,10
Natasha Bedingfield,Unwritten,2024-02-21T05:46:09,2024-02-21T05:49:48,True,2
Johnny Cash,A Boy Named Sue,2024-02-21T05:46:16,2024-02-21T05:50:01,False,5
Shawn Mendes,When You're Gone,2024-02-21T05:46:54,2024-02-21T05:49:54,False,Q
Dotan,LOUDER,2024-02-21T05:47:23,2024-02-21T05:50:23,False,538
The Kid Laroi & Justin Bieber,Stay,2024-02-21T05:47:07,2024-02-21T05:50:07,False,Sky
U2,One,2024-02-21T05:48:10,2024-02-21T05:51:10,False,10
OneRepublic,Runaway,2024-02-21T05:48:55,2024-02-21T05:51:16,False,Veronica
Jonas Brothers,Only Human,2024-02-21T05:49:31,2024-02-21T05:52:31,False,Sky
Rolling Stones,Angie,2024-02-21T05:49:43,2024-02-21T05:54:14,False,2
Kenya Grace,Strangers,2024-02-21T05:49:05,2024-02-21T05:51:53,True,3
Paul van Vliet,Den Haag met je lege paleizen,2024-02-21T05:49:56,2024-02-21T05:52:17,False,5
Kygo & Ava Max,Whatever,2024-02-21T05:49:56,2024-02-21T05:52:56,False,Q
Bucketheads,The Bomb,2024-02-21T05:51:27,2024-02-21T05:54:51,False,Veronica
Krezip,I Would Stay,2024-02-21T05:52:30,2024-02-21T05:55:30,False,Sky
Roy Orbison,You Got It,2024-02-21T05:52:38,2024-02-21T05:55:38,False,10
Foals,2001,2024-02-21T05:52:58,2024-02-21T05:56:27,False,3
Manfred Mann,Mighty Quinn,2024-02-21T05:52:14,2024-02-21T05:55:02,False,5
Claude,Ladada (Mon Dernier Mot),2024-02-21T05:52:48,2024-02-21T05:55:48,False,Q
Police,Message In A Bottle,2024-02-21T05:55:59,2024-02-21T05:59:45,False,Veronica
STARDUST,Music Sounds Better With You,2024-02-21T05:54:32,2024-02-21T05:58:50,False,2
The Contours,First I Look At The Purse,2024-02-21T05:54:58,2024-02-21T05:58:00,False,5
The Calling,Wherever You Will Go,2024-02-21T05:55:53,2024-02-21T05:58:53,False,Q
X-Ambassadors,Renegades,2024-02-21T05:56:20,2024-02-21T05:59:20,False,Sky
Room 5 Feat. Oliver Cheatham,Make luv,2024-02-21T05:56:06,2024-02-21T05:59:06,False,10
"Alok, The Chainsmokers & Mae Stephens",JUNGLE,2024-02-21T05:56:28,2024-02-21T05:59:28,False,538
George Ezra,Budapest,2024-02-21T05:57:12,2024-02-21T06:00:33,False,3
Small Faces,Tin Soldier,2024-02-21T05:58:01,2024-02-21T06:01:20,False,5
Niall Horan,Slow Hands,2024-02-21T05:59:46,2024-02-21T06:02:53,False,Veronica
Black Eyed Peas,I Gotta Feeling,2024-02-21T06:01:36,2024-02-21T06:04:36,False,Q
Tom Grennan,Don`t Break The Heart,2024-02-21T06:02:34,2024-02-21T06:05:34,False,Sky
Mr Mister,Kyrie,2024-02-21T06:02:02,2024-02-21T06:05:02,False,10
Four Seasons,Big Girls Don't Cry,2024-02-21T06:03:28,2024-02-21T06:05:51,False,5
Richard Marx,Satisfied,2024-02-21T06:04:20,2024-02-21T06:08:33,False,2
Dean Lewis,Trust Me Mate,2024-02-21T06:05:40,2024-02-21T06:08:40,False,Q
Ariana Grande Ft Zedd,Break Free,2024-02-21T06:06:20,2024-02-21T06:09:20,False,Sky
Talking Heads,Slippery People,2024-02-21T06:07:22,2024-02-21T06:11:01,False,Veronica
Aretha Franklin,Think,2024-02-21T06:08:57,2024-02-21T06:11:10,True,5
Noah Kahan,Stick Season,2024-02-21T06:09:31,2024-02-21T06:12:31,False,Sky
Gloria Estefan & The Miami Sound Machine,Get On Your Feet,2024-02-21T06:10:19,2024-02-21T06:13:19,True,10
Vanvelzen,Baby Get Higher,2024-02-21T06:12:24,2024-02-21T06:16:20,False,Veronica
Jimi Hendrix,Wind Cries Mary,2024-02-21T06:11:16,2024-02-21T06:14:37,False,5
Tina Turner,The Best,2024-02-21T06:12:42,2024-02-21T06:15:42,True,Q
Charlie Puth,One Call Away,2024-02-21T06:12:27,2024-02-21T06:15:27,False,Sky
Robin S,Luv 4 Luv,2024-02-21T06:12:47,2024-02-21T06:16:58,True,3
Dua Lipa,HOUDINI,2024-02-21T06:13:57,2024-02-21T06:16:57,True,538
Douwe Bob,This World Is Our Home,2024-02-21T06:13:42,2024-02-21T06:16:42,False,10
Mark Ronson ft. Bruno Mars,Uptown Funk,2024-02-21T06:13:34,2024-02-21T06:17:29,False,2
Neil Sedaka,Happy birthday sweet sixteen,2024-02-21T06:14:48,2024-02-21T06:17:25,False,5
Belinda Carlisle,Heaven Is A Place On Earth,2024-02-21T06:15:34,2024-02-21T06:18:34,True,Sky
Alok & Bebe Rexha,Deep In Your Love,2024-02-21T06:16:54,2024-02-21T06:19:54,False,Q
Fleetwood Mac,Rhiannon,2024-02-21T06:19:28,2024-02-21T06:23:12,False,Veronica
Ilse DeLange,Tainted,2024-02-21T06:17:52,2024-02-21T06:20:54,True,2
Anne Marie Ft. Shania Twain,Unhealthy,2024-02-21T06:19:29,2024-02-21T06:22:29,True,Sky
Racoon,Oceaan,2024-02-21T06:19:19,2024-02-21T06:22:19,False,10
The Drifters,Save The Last Dance For Me,2024-02-21T06:19:48,2024-02-21T06:22:18,False,5
Roy Orbison,Running Scared,2024-02-21T06:22:28,2024-02-21T06:24:38,False,5
Onerepublic,Counting Stars,2024-02-21T06:21:42,2024-02-21T06:24:42,False,Q
Calum Scott,Dancing On My Own,2024-02-21T06:21:56,2024-02-21T06:24:56,False,Sky
Dolly Parton,Jolene,2024-02-21T06:21:55,2024-02-21T06:24:55,True,10
Banners,Someone To You,2024-02-21T06:23:17,2024-02-21T06:26:54,False,Veronica
Niels Geusebroek,SAY GOODBYE,2024-02-21T06:23:59,2024-02-21T06:26:59,False,538
Roxette,Dangerous,2024-02-21T06:23:08,2024-02-21T06:26:58,False,2
Rolling Stones,Jumpin' Jack Flash,2024-02-21T06:24:35,2024-02-21T06:28:11,False,5
Kensington,Streets,2024-02-21T06:25:58,2024-02-21T06:29:04,False,3
Tate Mcrae,greedy,2024-02-21T06:28:50,2024-02-21T06:31:05,False,3
Lemon Pipers,Green Tambourine,2024-02-21T06:28:09,2024-02-21T06:30:34,False,5
Nothing But Thieves,Overcome,2024-02-21T06:33:31,2024-02-21T06:36:31,False,Sky
The Doobie Brothers,Long Train Runnin',2024-02-21T06:34:00,2024-02-21T06:37:00,False,10
Survivor,Eye Of The Tiger,2024-02-21T06:34:08,2024-02-21T06:37:55,False,Veronica
Dionne Warwick,Do You Know The Way To San Jos�,2024-02-21T06:34:57,2024-02-21T06:37:54,True,2
Stromae,Alors On Danse,2024-02-21T06:34:36,2024-02-21T06:38:01,False,3
Hollies,I Can't Let Go,2024-02-21T06:35:56,2024-02-21T06:38:20,False,5
David Guetta Ft Sam Martin,Dangerous,2024-02-21T06:36:28,2024-02-21T06:39:28,False,Sky
Emeli Sandé,Next To Me,2024-02-21T06:37:21,2024-02-21T06:40:21,True,10
Jason Mraz,I'm Yours,2024-02-21T06:38:41,2024-02-21T06:42:12,False,Veronica
Post Malone,Enough Is Enough,2024-02-21T06:37:58,2024-02-21T06:40:41,False,3
Cilla Black,You're My World,2024-02-21T06:38:17,2024-02-21T06:41:14,False,5
Son Mieux,Tonight,2024-02-21T06:38:27,2024-02-21T06:41:27,False,Q
The Offspring,Pretty Fly (For A White Guy),2024-02-21T06:38:35,2024-02-21T06:41:43,False,2
Lewis Capaldi,Strangers,2024-02-21T06:39:48,2024-02-21T06:42:48,False,Sky
Simon & Garfunkel,I Am A Rock,2024-02-21T06:41:19,2024-02-21T06:44:10,False,5
Sia,The Greatest,2024-02-21T06:41:40,2024-02-21T06:45:10,True,2
Ofenbach,OVERDRIVE,2024-02-21T06:42:42,2024-02-21T06:45:42,False,538
Natasha Bedingfield,Unwritten,2024-02-21T06:43:03,2024-02-21T06:46:03,True,Q
Cnco & Little Mix,Reggaeton Lento (Remix),2024-02-21T06:43:24,2024-02-21T06:46:24,False,Sky
Simon & Garfunkel,Leaves that are green,2024-02-21T06:44:13,2024-02-21T06:46:37,False,5
George Ezra,Anyone For You,2024-02-21T06:46:29,2024-02-21T06:49:29,False,Sky
Van Dik Hout,Stil In Mij,2024-02-21T06:46:46,2024-02-21T06:50:50,False,Veronica
Rocco Granata,Marina,2024-02-21T06:46:53,2024-02-21T06:49:44,False,5
The Indien,STAY,2024-02-21T06:46:49,2024-02-21T06:49:49,False,538
Rihanna,Diamonds,2024-02-21T06:49:32,2024-02-21T06:52:32,True,Sky
Take That,Everything Changes,2024-02-21T06:48:03,2024-02-21T06:51:03,False,10
King,Love And Pride,2024-02-21T06:49:07,2024-02-21T06:52:28,False,2
David Guetta & Kim Petras,When We Were Young (The Logical Song),2024-02-21T06:50:30,2024-02-21T06:53:30,False,Q
Mumford & Sons,I Will Wait,2024-02-21T06:49:59,2024-02-21T06:54:34,False,3
Pointer Sisters,Jump,2024-02-21T06:51:43,2024-02-21T06:54:43,True,10
Wang Chung,Dance Hall Days,2024-02-21T06:52:20,2024-02-21T06:56:17,False,Veronica
Sam Cooke,Chain gang,2024-02-21T06:52:15,2024-02-21T06:54:49,False,5
Foreigner,COLD AS ICE,2024-02-21T06:52:41,2024-02-21T06:55:41,False,538
Coolio ft. L.V.,Gangsta's Paradise,2024-02-21T06:54:13,2024-02-21T06:58:15,False,2
Het,Ik Heb Geen Zin Om Op Te Staan,2024-02-21T06:55:40,2024-02-21T06:58:45,False,5
One Republic,All The Right Moves,2024-02-21T07:01:15,2024-02-21T07:04:15,False,Sky
Motions,Why Don't You Take It,2024-02-21T07:02:45,2024-02-21T07:05:13,False,5
Adventures Of Stevie V,DIRTY CASH,2024-02-21T07:03:54,2024-02-21T07:06:54,False,538
Lost Frequencies & Bastille,Head Down,2024-02-21T07:03:16,2024-02-21T07:06:16,False,Q
Jermaine Stewart,We Don't Have To Take Our Clothes Off,2024-02-21T07:04:10,2024-02-21T07:07:10,False,10
Pink,All Out Of Fight,2024-02-21T07:05:05,2024-02-21T07:08:05,True,Sky
Beatles,Lady Madonna,2024-02-21T07:06:03,2024-02-21T07:08:19,False,5
Maroon 5,This Love,2024-02-21T07:07:46,2024-02-21T07:11:10,False,Veronica
Chef'special,Speed Of Light,2024-02-21T07:06:13,2024-02-21T07:09:19,False,3
Davina Michelle,Nobody's Perfect,2024-02-21T07:08:38,2024-02-21T07:11:38,True,Sky
Kensington,Streets,2024-02-21T07:08:38,2024-02-21T07:11:44,False,2
Frank Sinatra & Nancy Sinatra,Somethin' Stupid,2024-02-21T07:08:22,2024-02-21T07:11:04,False,5
Rob Hoeke Rhythm,Margio,2024-02-21T07:10:55,2024-02-21T07:13:44,False,5
George Michael,TOO FUNKY,2024-02-21T07:10:50,2024-02-21T07:13:50,False,538
Haddaway,What Is Love,2024-02-21T07:11:34,2024-02-21T07:14:34,False,Sky
Bruce Springsteen,Glory Days,2024-02-21T07:13:34,2024-02-21T07:17:48,False,Veronica
Bobby Vee,The Night Has A Thousand Eyes,2024-02-21T07:13:40,2024-02-21T07:16:12,False,5
Lady Gaga,Always Remember Us This Way,2024-02-21T07:13:03,2024-02-21T07:16:03,True,Q
Spin Doctors,Two Princess,2024-02-21T07:13:26,2024-02-21T07:16:26,False,10
Eminem,The Real Slim Shady,2024-02-21T07:13:39,2024-02-21T07:18:23,False,3
Paul De Leeuw,IK WIL NIET DAT JE LIEGT,2024-02-21T07:14:36,2024-02-21T07:17:36,False,538
Dua Lipa,Training Season,2024-02-21T07:16:20,2024-02-21T07:19:20,True,Q
Teddy Swims,Lose Control,2024-02-21T07:15:59,2024-02-21T07:18:59,False,Sky
Genesis,Invisible Touch,2024-02-21T07:16:18,2024-02-21T07:19:46,False,2
Noah Kahan,Stick Season,2024-02-21T07:17:34,2024-02-21T07:20:34,False,10
Douwe Bob,Nothing To Lose,2024-02-21T07:19:08,2024-02-21T07:22:09,False,Veronica
Harry Styles,Late Night Talking,2024-02-21T07:18:23,2024-02-21T07:21:20,False,3
Taylor Swift,Anti-Hero,2024-02-21T07:19:33,2024-02-21T07:22:33,True,Sky
Loreen,Is It Love,2024-02-21T07:19:36,2024-02-21T07:21:56,True,2
Cher,STRONG ENOUGH,2024-02-21T07:20:05,2024-02-21T07:23:05,True,538
Marianne Rosenberg,Ich Bin Wie Du,2024-02-21T07:21:33,2024-02-21T07:24:33,True,10
Kings Of Leon,Use Somebody,2024-02-21T07:21:42,2024-02-21T07:24:42,False,Q
Oscar And The Wolf,Angel Face,2024-02-21T07:21:36,2024-02-21T07:25:04,False,3
The Cats,Scarlet Ribbons,2024-02-21T07:22:58,2024-02-21T07:26:12,False,5
Doobie Brothers,What A Fool Believes,2024-02-21T07:24:42,2024-02-21T07:28:21,False,Veronica
Pearl Jam,Dark Matter,2024-02-21T07:24:43,2024-02-21T07:28:13,False,2
Love Affair,Everlasting Love,2024-02-21T07:26:20,2024-02-21T07:29:17,False,5
Blondie,Denis,2024-02-21T07:28:17,2024-02-21T07:30:32,True,2
P!nk,TRUSTFALL,2024-02-21T07:28:21,2024-02-21T07:32:12,True,3
Barrett Strong,Money,2024-02-21T07:30:07,2024-02-21T07:32:40,False,5
Son Mieux,Tonight,2024-02-21T07:31:27,2024-02-21T07:34:27,False,Sky
Fiction Factory,(Feels Like) Heaven,2024-02-21T07:33:30,2024-02-21T07:36:30,False,10
Fatboy Slim,Praise You,2024-02-21T07:35:50,2024-02-21T07:39:36,False,Veronica
Red Hot Chili Peppers,Otherside,2024-02-21T07:34:57,2024-02-21T07:39:10,False,3
Taylor Dayne,Tell It To My Heart,2024-02-21T07:35:53,2024-02-21T07:38:53,True,Sky
De Poema's,Mijn Houten Hart,2024-02-21T07:36:55,2024-02-21T07:41:13,False,2
Fats Domino,It Keeps Rainin',2024-02-21T07:36:49,2024-02-21T07:39:33,False,5
Genesis,I CAN'T DANCE,2024-02-21T07:37:15,2024-02-21T07:40:15,False,538
Ce Ce Peniston,Finally,2024-02-21T07:37:02,2024-02-21T07:40:02,True,10
Teddy Swims,The Door,2024-02-21T07:39:07,2024-02-21T07:42:07,False,Q
Paul Simon,Graceland,2024-02-21T07:39:52,2024-02-21T07:43:55,False,Veronica
Taylor Swift,Cruel Summer,2024-02-21T07:39:31,2024-02-21T07:42:26,True,3
The Supremes,You Keep Me Hanging On,2024-02-21T07:39:25,2024-02-21T07:42:03,False,5
Luke Combs,Fast Car,2024-02-21T07:39:22,2024-02-21T07:42:22,False,Sky
Mark Morrison,RETURN OF THE MACK,2024-02-21T07:41:00,2024-02-21T07:44:00,False,538
Bob Sinclar,Love Generation,2024-02-21T07:41:23,2024-02-21T07:44:48,False,2
La Bouche,Be My Lover,2024-02-21T07:42:32,2024-02-21T07:45:32,False,Q
Jason Mraz,Have It All,2024-02-21T07:42:47,2024-02-21T07:45:47,False,10
Adele,Rolling In The Deep,2024-02-21T07:43:41,2024-02-21T07:46:41,True,Sky
Niall Horan,The Show,2024-02-21T07:45:08,2024-02-21T07:48:16,False,2
Bee Gees,Massachusetts,2024-02-21T07:45:16,2024-02-21T07:47:39,False,5
Toto,Hold The Line,2024-02-21T07:46:30,2024-02-21T07:49:30,False,10
DJ Snake ft. AlunaGeorge,You Know You Like It,2024-02-21T07:45:05,2024-02-21T07:49:11,False,3
Ofenbach Ft. Norma Jean Martine,Overdrive,2024-02-21T07:47:33,2024-02-21T07:50:33,False,Sky
Herman van Veen,Liefde Van Later,2024-02-21T07:48:09,2024-02-21T07:51:38,False,5
Red Hot Chili Peppers,By The Way,2024-02-21T07:49:27,2024-02-21T07:53:02,False,Veronica
Dusty Springfield,IN PRIVATE,2024-02-21T07:48:37,2024-02-21T07:51:37,True,538
Chubby Checker,Let's Twist Again,2024-02-21T07:51:17,2024-02-21T07:53:33,False,5
P!Nk,All Out Of Fight,2024-02-21T07:50:56,2024-02-21T07:53:56,False,Q
Niall Horan,Heaven,2024-02-21T07:50:07,2024-02-21T07:53:07,False,Sky
Douwe Bob,Nothing To Lose,2024-02-21T07:51:51,2024-02-21T07:54:55,False,3
Reel 2 Real,I LIKE TO MOVE IT,2024-02-21T07:51:58,2024-02-21T07:54:58,False,538
Meck & Leo Sayer,Thunder In my Heart Again,2024-02-21T07:52:38,2024-02-21T07:55:38,False,10
Earth Wind & Fire,Let's Groove,2024-02-21T07:53:30,2024-02-21T07:57:34,False,Veronica
XTC,Making Plans For Nigel,2024-02-21T07:52:42,2024-02-21T07:56:35,False,2
Nelly Furtado,All Good Things (Come To An End),2024-02-21T07:54:43,2024-02-21T07:59:06,True,3
Boudewijn De Groot,Beneden Alle Peil,2024-02-21T07:54:30,2024-02-21T07:57:37,False,5
James Arthur & Anne-Marie,Rewrite The Stars,2024-02-21T08:01:20,2024-02-21T08:04:20,False,Sky
Harry Styles,As It Was,2024-02-21T08:01:43,2024-02-21T08:04:43,False,Q
Bob Marley & The Wailers,Could You Be Loved,2024-02-21T08:02:50,2024-02-21T08:05:50,False,10
Bob Dylan,I Want You,2024-02-21T08:02:50,2024-02-21T08:05:56,False,5
